mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.3351309776306153,0.13273028313222193,0.03156809806823731,0.0038236036143763402,0.6699819708383744,0.4910841716647178,0.057960731239867995,3,2,484,0.0019024283247489587,6.229189113188561,0.9601672228653322,"{'colsample_bytree': 0.6699819708383744, 'gamma': 0.4910841716647178, 'learning_rate': 0.057960731239867995, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 484, 'reg_alpha': 0.0019024283247489587, 'reg_lambda': 6.229189113188561, 'subsample': 0.9601672228653322}",0.8385237425880149,0.8279490410870373,0.8376431906677653,0.8546624820254312,0.853522220379904,0.8424601353496307,0.010203303292102419,11
0.4866389274597168,0.04924509158153846,0.022119712829589844,0.0028117729021274684,0.6733618039413735,0.15212112147976886,0.05958389350068958,6,9,148,0.03752528339573976,0.6305535040199283,0.6186662652854461,"{'colsample_bytree': 0.6733618039413735, 'gamma': 0.15212112147976886, 'learning_rate': 0.05958389350068958, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 148, 'reg_alpha': 0.03752528339573976, 'reg_lambda': 0.6305535040199283, 'subsample': 0.6186662652854461}",0.8375704845459099,0.8258486420112129,0.8393598629893526,0.8488500315059864,0.8505781059800303,0.8404414254064984,0.008897396872063918,12
2.447992944717407,0.19823548663091034,0.05209197998046875,0.005051828008124051,0.9895022075365837,0.11638567021515211,0.013609328284484965,8,3,463,0.034890188454913866,1.5304852121831465,0.6185801650879991,"{'colsample_bytree': 0.9895022075365837, 'gamma': 0.11638567021515211, 'learning_rate': 0.013609328284484965, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 463, 'reg_alpha': 0.034890188454913866, 'reg_lambda': 1.5304852121831465, 'subsample': 0.6185801650879991}",0.8363728531497907,0.8254467387265121,0.8408301423424297,0.8462305915046936,0.8475531093164235,0.8392866870079698,0.007987094565576263,13
1.286555814743042,0.084798943728249,0.0324134349822998,0.005987326128711705,0.7465875138331439,0.37208526152828114,0.11612231505406366,3,3,474,0.005641381315708956,1.5126612968392537,0.9915571433100037,"{'colsample_bytree': 0.7465875138331439, 'gamma': 0.37208526152828114, 'learning_rate': 0.11612231505406366, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 474, 'reg_alpha': 0.005641381315708956, 'reg_lambda': 1.5126612968392537, 'subsample': 0.9915571433100037}",0.8335655890003718,0.8202442117848544,0.8293102612573312,0.849815407235067,0.8475652416559833,0.8361001421867215,0.011166861447918322,14
0.4812265396118164,0.04116642366015093,0.021419048309326172,0.0013074792970196284,0.6923575302488596,0.12051273301300586,0.10215580871496355,6,8,134,0.5345166110646817,0.3292759134423616,0.8650089137415928,"{'colsample_bytree': 0.6923575302488596, 'gamma': 0.12051273301300586, 'learning_rate': 0.10215580871496355, 'max_depth': 6, 'min_child_weight': 8, 'n_estimators': 134, 'reg_alpha': 0.5345166110646817, 'reg_lambda': 0.3292759134423616, 'subsample': 0.8650089137415928}",0.8311319535327096,0.8219043349005543,0.8355953015688365,0.8458690805099124,0.8443987010308444,0.8357798743085715,0.008834524144968095,15
2.126371717453003,0.11405133576637785,0.04161767959594727,0.010216704939163684,0.794696861183782,0.453049393859277,0.04381806045621311,7,1,383,0.10157157317146231,5.3497702356221835,0.6920741072966221,"{'colsample_bytree': 0.794696861183782, 'gamma': 0.453049393859277, 'learning_rate': 0.04381806045621311, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 383, 'reg_alpha': 0.10157157317146231, 'reg_lambda': 5.3497702356221835, 'subsample': 0.6920741072966221}",0.831764092869953,0.8220537863732571,0.8320771331168306,0.8371281889712893,0.8401604704112459,0.832636734348515,0.00616203235151686,16
0.9107029438018799,0.09168484963694008,0.030714702606201173,0.009226912006652275,0.7300733288106989,0.36480308916903204,0.0874479618932312,5,3,326,0.0022844556850020537,2.6698666742744606,0.9043140194467589,"{'colsample_bytree': 0.7300733288106989, 'gamma': 0.36480308916903204, 'learning_rate': 0.0874479618932312, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 326, 'reg_alpha': 0.0022844556850020537, 'reg_lambda': 2.6698666742744606, 'subsample': 0.9043140194467589}",0.8307017756450649,0.8163827088685311,0.8290113583119255,0.8415147916565686,0.8450336268011469,0.8325288522566474,0.01013435160445084,17
1.2610952377319335,0.11050727774819435,0.029880285263061523,0.006506813520322662,0.7454518409517176,0.48589104136048034,0.2640288328540435,8,7,485,0.13702877326581692,0.197776123332861,0.9990961940195767,"{'colsample_bytree': 0.7454518409517176, 'gamma': 0.48589104136048034, 'learning_rate': 0.2640288328540435, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 485, 'reg_alpha': 0.13702877326581692, 'reg_lambda': 0.197776123332861, 'subsample': 0.9990961940195767}",0.8238088313702681,0.8209470376294573,0.8363183235583993,0.8364495985006382,0.839276831679965,0.8313601245477455,0.007464785893564513,18
0.9384429931640625,0.1060237993708627,0.026916074752807616,0.0009540630192160255,0.8909087983425683,0.1632703844029177,0.06960091021987622,6,9,289,0.009462175356461485,0.59890036722543,0.7085396127095583,"{'colsample_bytree': 0.8909087983425683, 'gamma': 0.1632703844029177, 'learning_rate': 0.06960091021987622, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 289, 'reg_alpha': 0.009462175356461485, 'reg_lambda': 0.59890036722543, 'subsample': 0.7085396127095583}",0.8300474205483658,0.8174005945745075,0.825424522967056,0.8369080509912268,0.8414181896122908,0.8302397557386894,0.008455661586319255,19
1.2421112060546875,0.11029924110478835,0.03259263038635254,0.004434302873727258,0.7246844304357644,0.2600340105889054,0.06420330336297862,8,2,317,0.02234922151767551,0.6170217483403153,0.9706635463175177,"{'colsample_bytree': 0.7246844304357644, 'gamma': 0.2600340105889054, 'learning_rate': 0.06420330336297862, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 317, 'reg_alpha': 0.02234922151767551, 'reg_lambda': 0.6170217483403153, 'subsample': 0.9706635463175177}",0.828411532806618,0.815994942885302,0.8349490249301214,0.8320104858384632,0.8361972394883389,0.8295126451897687,0.007272110527165758,20
1.2790849685668946,0.12027788191441953,0.03396549224853516,0.0013076803178586835,0.8136357677501768,0.2424149856794916,0.10539305214735482,4,8,414,0.009324140221663488,1.090388452320111,0.881207583558071,"{'colsample_bytree': 0.8136357677501768, 'gamma': 0.2424149856794916, 'learning_rate': 0.10539305214735482, 'max_depth': 4, 'min_child_weight': 8, 'n_estimators': 414, 'reg_alpha': 0.009324140221663488, 'reg_lambda': 1.090388452320111, 'subsample': 0.881207583558071}",0.826908939621605,0.8166412195240174,0.8277228442634871,0.8387398413390852,0.8353823506812309,0.8290790390858851,0.007672167735108563,21
2.1257636547088623,0.2340667637304527,0.061265420913696286,0.0066009174203047315,0.706712405710114,0.48830747791632645,0.04047170574812335,9,5,323,0.5306371575220844,0.30138649046798016,0.6579579488364892,"{'colsample_bytree': 0.706712405710114, 'gamma': 0.48830747791632645, 'learning_rate': 0.04047170574812335, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 323, 'reg_alpha': 0.5306371575220844, 'reg_lambda': 0.30138649046798016, 'subsample': 0.6579579488364892}",0.8259597208084921,0.8166533372109932,0.8297666941334239,0.8325860759698188,0.8389755452475604,0.8287882746740577,0.007408353464315757,22
2.6427188873291017,0.34280945717994504,0.059572696685791016,0.003896579405203074,0.7881202537784153,0.4917115704474215,0.03882505332013986,9,1,300,0.009169384722192326,0.23606794572813067,0.6163100566219055,"{'colsample_bytree': 0.7881202537784153, 'gamma': 0.4917115704474215, 'learning_rate': 0.03882505332013986, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 0.009169384722192326, 'reg_lambda': 0.23606794572813067, 'subsample': 0.6163100566219055}",0.825434621039536,0.8166371802950253,0.8305341476418981,0.8361870486161602,0.8350648877960796,0.82877157707774,0.007156542374772718,23
0.7755802631378174,0.11411587715567785,0.03228793144226074,0.003670436869312023,0.878206434570451,0.06966572720293784,0.07812639007238957,9,4,112,0.0017019223026554016,0.3797544798678416,0.6644885149016018,"{'colsample_bytree': 0.878206434570451, 'gamma': 0.06966572720293784, 'learning_rate': 0.07812639007238957, 'max_depth': 9, 'min_child_weight': 4, 'n_estimators': 112, 'reg_alpha': 0.0017019223026554016, 'reg_lambda': 0.3797544798678416, 'subsample': 0.6644885149016018}",0.8286740826910961,0.815207293231868,0.8317216809655372,0.8323275653143328,0.8356593724345157,0.82871799892747,0.00711020166352942,24
0.7943854808807373,0.06177048926298343,0.019539356231689453,0.003200157556354378,0.9705203514053395,0.32553851275097223,0.2246499798407724,3,8,367,0.009833181933644892,0.13400367243354802,0.7243929286862649,"{'colsample_bytree': 0.9705203514053395, 'gamma': 0.32553851275097223, 'learning_rate': 0.2246499798407724, 'max_depth': 3, 'min_child_weight': 8, 'n_estimators': 367, 'reg_alpha': 0.009833181933644892, 'reg_lambda': 0.13400367243354802, 'subsample': 0.7243929286862649}",0.8232292020099203,0.8103077084646083,0.8258526812402049,0.8363930492947508,0.8290169165254596,0.8249599115069888,0.008551670907475125,25
0.7070123672485351,0.06507839524126006,0.0274198055267334,0.0033714516665521947,0.749816047538945,0.4753571532049581,0.1205712628744377,7,5,202,0.02175195311877764,0.15847101210439093,0.7836995567863468,"{'colsample_bytree': 0.749816047538945, 'gamma': 0.4753571532049581, 'learning_rate': 0.1205712628744377, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 202, 'reg_alpha': 0.02175195311877764, 'reg_lambda': 0.15847101210439093, 'subsample': 0.7836995567863468}",0.8228172006527394,0.8162898066017159,0.8265353109398479,0.825971838495468,0.8232075479328514,0.8229643409245245,0.0036449163728239317,26
1.370349359512329,0.13142785183573216,0.040601682662963864,0.00465864258939893,0.9742539976883791,0.3926703255569718,0.09731432401306955,8,3,211,0.002015647705936501,2.1232617602360486,0.6020246335384875,"{'colsample_bytree': 0.9742539976883791, 'gamma': 0.3926703255569718, 'learning_rate': 0.09731432401306955, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 211, 'reg_alpha': 0.002015647705936501, 'reg_lambda': 2.1232617602360486, 'subsample': 0.6020246335384875}",0.8167664356227684,0.8111559465529219,0.8253720129901605,0.823679576042525,0.828614527263389,0.821117699694353,0.006309276350161584,27
1.1851956844329834,0.1319779626413599,0.04251961708068848,0.0068042708457740015,0.6643232205669994,0.27436689468329306,0.10519936117151477,7,9,260,0.0011329900368822789,0.972271219745201,0.6715290836885315,"{'colsample_bytree': 0.6643232205669994, 'gamma': 0.27436689468329306, 'learning_rate': 0.10519936117151477, 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 260, 'reg_alpha': 0.0011329900368822789, 'reg_lambda': 0.972271219745201, 'subsample': 0.6715290836885315}",0.817214790040877,0.8055979674599714,0.8224758858029177,0.8257779555038534,0.832108641056646,0.8206350479728531,0.008936369225962054,28
